"Year","Age","Male_Proportion","Female_Proportion","Male_Yr_Total","Female_Yr_Total","m","f","SetType"
2000,6,0.040322,0.072727,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,7,0.024193,0.045454,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,8,0.008064,0.036363,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,9,0.040322,0.072727,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,10,0.024193,0.072727,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,11,0.016129,0.027272,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,12,0.016129,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,13,0.008064,0.036363,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,14,0.032258,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,15,0.016129,0.027272,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,16,0.024193,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,17,0.016129,0,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,18,0.016129,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,19,0.024193,0,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,20,0.016129,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,21,0.024193,0.036363,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,22,0.016129,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,23,0.024193,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,24,0.016129,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,25,0.024193,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,26,0.008064,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,28,0.016129,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,29,0.008064,0,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,30,0.008064,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,32,0.008064,0,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,33,0.016129,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,34,0.016129,0.018181,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,35,0.354838,0.154545,124,110,0,0,"OFFSHORE STANDARDIZED"
2001,3,0.013605,0.009615,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,4,0.020408,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,5,0.054421,0.048076,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,6,0.054421,0.134615,147,104,0,1,"OFFSHORE STANDARDIZED"
2001,7,0.068027,0.067307,147,104,1,0,"OFFSHORE STANDARDIZED"
2001,8,0.013605,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,9,0.02721,0.048076,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,10,0.013605,0.009615,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,11,0.054421,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,12,0.013605,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,13,0.020408,0.038461,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,14,0.034013,0.057692,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,15,0.054421,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,16,0.013605,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,17,0.013605,0.057692,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,18,0.02721,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,19,0.013605,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,20,0.02721,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,21,0.006802,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,22,0.013605,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,23,0.013605,0.009615,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,24,0.034013,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,25,0.013605,0.028846,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,26,0.013605,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,27,0.013605,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,28,0.02721,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,29,0.006802,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,30,0.006802,0.009615,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,31,0,0.01923,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,32,0.006802,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,33,0.006802,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,34,0.013605,0,147,104,0,0,"OFFSHORE STANDARDIZED"
2001,35,0.285714,0.134615,147,104,0,0,"OFFSHORE STANDARDIZED"
2002,2,0.003968,0.005494,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,3,0.019841,0.043956,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,4,0.031746,0.120879,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,5,0.04365,0.134615,504,364,0,1,"OFFSHORE STANDARDIZED"
2002,6,0.055555,0.123626,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,7,0.081349,0.112637,504,364,1,0,"OFFSHORE STANDARDIZED"
2002,8,0.049603,0.065934,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,9,0.021825,0.038461,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,10,0.019841,0.01923,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,11,0.025793,0.030219,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,12,0.035714,0.021978,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,13,0.025793,0.027472,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,14,0.011904,0.016483,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,15,0.029761,0.013736,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,16,0.013888,0.010989,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,17,0.021825,0.008241,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,18,0.019841,0.008241,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,19,0.015873,0.016483,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,20,0.013888,0.005494,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,21,0.019841,0.016483,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,22,0.013888,0.008241,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,23,0.019841,0.008241,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,24,0.019841,0.013736,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,25,0.00992,0.010989,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,26,0.015873,0,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,27,0.005952,0.010989,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,28,0.005952,0.005494,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,29,0.005952,0,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,30,0.003968,0.002747,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,31,0.007936,0.005494,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,32,0.00992,0,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,33,0.013888,0.005494,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,34,0.00992,0,504,364,0,0,"OFFSHORE STANDARDIZED"
2002,35,0.295634,0.087912,504,364,0,0,"OFFSHORE STANDARDIZED"
2003,2,0.01923,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,3,0.0625,0.118705,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,4,0.100961,0.125899,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,5,0.120192,0.165467,208,278,1,1,"OFFSHORE STANDARDIZED"
2003,6,0.096153,0.107913,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,7,0.033653,0.043165,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,8,0.067307,0.061151,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,9,0.072115,0.043165,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,10,0.024038,0.010791,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,11,0.043269,0.021582,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,12,0.009615,0.021582,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,13,0.014423,0.014388,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,14,0,0.017985,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,15,0.024038,0.025179,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,16,0.004807,0.014388,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,17,0.004807,0.014388,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,18,0.014423,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,19,0.014423,0.014388,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,20,0.01923,0.007194,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,21,0.004807,0.017985,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,22,0.004807,0.017985,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,23,0.004807,0.014388,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,24,0.028846,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,25,0,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,26,0.009615,0.010791,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,28,0,0.007194,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,29,0.004807,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,30,0.004807,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,31,0.004807,0,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,32,0.014423,0.007194,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,33,0,0.003597,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,34,0.004807,0,208,278,0,0,"OFFSHORE STANDARDIZED"
2003,35,0.168269,0.071942,208,278,0,0,"OFFSHORE STANDARDIZED"
2004,3,0.03409,0.041322,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,4,0.090909,0.239669,176,242,0,1,"OFFSHORE STANDARDIZED"
2004,5,0.1875,0.173553,176,242,1,0,"OFFSHORE STANDARDIZED"
2004,6,0.113636,0.152892,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,7,0.09659,0.078512,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,8,0.079545,0.07438,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,9,0.022727,0.049586,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,10,0.017045,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,11,0.022727,0.033057,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,12,0.005681,0.012396,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,13,0.005681,0.012396,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,14,0.005681,0.008264,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,16,0.022727,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,17,0,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,18,0.005681,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,19,0.005681,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,20,0.017045,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,21,0.011363,0.012396,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,22,0.011363,0,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,23,0.005681,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,24,0.011363,0.012396,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,25,0.005681,0,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,26,0.005681,0.008264,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,27,0.005681,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,28,0.011363,0,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,30,0,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,31,0,0.008264,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,32,0.011363,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,33,0.017045,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,34,0,0.004132,176,242,0,0,"OFFSHORE STANDARDIZED"
2004,35,0.170454,0.033057,176,242,0,0,"OFFSHORE STANDARDIZED"
2005,2,0,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,3,0.018867,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,4,0.06132,0.072847,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,5,0.169811,0.304635,212,302,0,1,"OFFSHORE STANDARDIZED"
2005,6,0.179245,0.165562,212,302,1,0,"OFFSHORE STANDARDIZED"
2005,7,0.117924,0.102649,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,8,0.051886,0.099337,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,9,0.06132,0.049668,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,10,0.042452,0.029801,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,11,0.023584,0.023178,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,12,0.009433,0.023178,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,13,0.01415,0.009933,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,14,0.004716,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,15,0,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,16,0.009433,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,17,0.018867,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,18,0.004716,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,19,0.004716,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,20,0.004716,0.009933,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,21,0.009433,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,22,0.004716,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,23,0.009433,0.009933,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,24,0.009433,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,25,0.01415,0.006622,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,27,0.01415,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,28,0.004716,0,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,29,0.004716,0,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,30,0.004716,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,32,0.01415,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,33,0.004716,0,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,34,0,0.003311,212,302,0,0,"OFFSHORE STANDARDIZED"
2005,35,0.10849,0.02649,212,302,0,0,"OFFSHORE STANDARDIZED"
2006,3,0.012422,0.017341,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,4,0.015527,0.01445,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,5,0.080745,0.118497,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,6,0.229813,0.33526,322,346,1,1,"OFFSHORE STANDARDIZED"
2006,7,0.096273,0.118497,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,8,0.10559,0.089595,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,9,0.096273,0.066473,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,10,0.043478,0.057803,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,11,0.024844,0.020231,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,12,0.015527,0.020231,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,13,0.012422,0.01156,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,14,0.012422,0.00867,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,15,0.009316,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,16,0.006211,0.00867,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,17,0.006211,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,18,0.012422,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,19,0.015527,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,20,0.012422,0.01445,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,21,0.009316,0.00289,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,22,0.003105,0.00289,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,23,0.012422,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,24,0.009316,0.00867,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,25,0.006211,0,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,26,0.006211,0.00289,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,27,0.009316,0.00867,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,28,0,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,29,0.003105,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,30,0.009316,0,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,31,0.012422,0.00289,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,33,0,0.00578,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,34,0.003105,0.00289,322,346,0,0,"OFFSHORE STANDARDIZED"
2006,35,0.108695,0.020231,322,346,0,0,"OFFSHORE STANDARDIZED"
2007,2,0.006329,0,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,3,0.015822,0.030487,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,4,0.025316,0.027439,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,5,0.060126,0.103658,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,6,0.136075,0.170731,316,328,0,1,"OFFSHORE STANDARDIZED"
2007,7,0.145569,0.161585,316,328,1,0,"OFFSHORE STANDARDIZED"
2007,8,0.072784,0.100609,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,9,0.060126,0.088414,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,10,0.056962,0.042682,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,11,0.031645,0.030487,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,12,0.022151,0.036585,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,13,0.028481,0.018292,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,14,0.009493,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,15,0.015822,0.021341,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,16,0.009493,0.009146,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,17,0.012658,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,18,0.012658,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,19,0.009493,0.009146,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,20,0.009493,0,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,21,0.022151,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,22,0.006329,0.009146,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,23,0.006329,0.003048,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,24,0.003164,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,25,0.006329,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,26,0.009493,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,27,0.003164,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,28,0.018987,0,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,29,0.006329,0.003048,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,30,0.006329,0,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,31,0.006329,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,32,0,0.003048,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,33,0.009493,0.006097,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,34,0.003164,0,316,328,0,0,"OFFSHORE STANDARDIZED"
2007,35,0.151898,0.070121,316,328,0,0,"OFFSHORE STANDARDIZED"
2008,3,0.006578,0.005434,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,4,0.042763,0.038043,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,5,0.036184,0.089673,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,6,0.0625,0.116847,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,7,0.144736,0.152173,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,8,0.220394,0.171195,304,368,1,1,"OFFSHORE STANDARDIZED"
2008,9,0.088815,0.097826,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,10,0.075657,0.059782,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,11,0.039473,0.04076,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,12,0.042763,0.027173,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,13,0.013157,0.021739,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,14,0.019736,0.016304,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,15,0.009868,0.013586,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,16,0.013157,0.010869,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,17,0.023026,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,18,0.006578,0.010869,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,19,0.009868,0.005434,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,20,0,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,21,0.009868,0.010869,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,22,0,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,23,0.009868,0.005434,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,24,0.003289,0.005434,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,25,0.003289,0.002717,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,26,0,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,27,0.003289,0.002717,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,28,0.003289,0.005434,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,29,0.006578,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,30,0.003289,0.002717,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,31,0.006578,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,32,0.003289,0.002717,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,33,0.003289,0.008152,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,34,0.006578,0,304,368,0,0,"OFFSHORE STANDARDIZED"
2008,35,0.082236,0.027173,304,368,0,0,"OFFSHORE STANDARDIZED"
2009,2,0.035714,0.009433,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,3,0.028571,0.04088,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,4,0.042857,0.053459,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,5,0.067857,0.066037,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,6,0.046428,0.100628,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,7,0.075,0.097484,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,8,0.146428,0.150943,280,318,0,1,"OFFSHORE STANDARDIZED"
2009,9,0.15,0.125786,280,318,1,0,"OFFSHORE STANDARDIZED"
2009,10,0.05,0.056603,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,11,0.064285,0.047169,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,12,0.017857,0.028301,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,13,0.017857,0.037735,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,14,0.032142,0.022012,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,15,0.025,0.015723,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,16,0.003571,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,17,0.010714,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,18,0.014285,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,19,0,0.012578,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,20,0.014285,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,21,0.007142,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,22,0,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,23,0,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,24,0.010714,0,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,25,0.007142,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,26,0.003571,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,27,0,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,28,0.010714,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,29,0.007142,0.009433,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,30,0.007142,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,31,0.007142,0.003144,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,32,0.003571,0,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,33,0.003571,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,34,0.003571,0.006289,280,318,0,0,"OFFSHORE STANDARDIZED"
2009,35,0.078571,0.044025,280,318,0,0,"OFFSHORE STANDARDIZED"
2000,2,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2001,2,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2004,2,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2006,2,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2008,2,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2004,15,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,22,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,26,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2005,26,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2000,27,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2003,27,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,28,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2004,29,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,30,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,31,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2000,31,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2005,31,0,0,,,0,0,"OFFSHORE STANDARDIZED"
2006,32,0,0,,,0,0,"OFFSHORE STANDARDIZED"
1997,34,0,0,,,0,0,"OFFSHORE STANDARDIZED"
